frame,temperature_C,window,q_Ainv,observed_intensity,total_fit_intensity,background_intensity,residual_intensity,standardized_residual,component_q0295_broad,component_q0307_narrow,component_q0334,component_q0480,component_q0536,component_q0604,component_q0642,component_q0754,component_q0947,component_q1532,component_q1713,component_q1750,component_q1999,component_q2086,component_q2117,component_q2279
193,40.0,q0754,0.7040875,30.3745577,30.327346965004264,30.327346965004264,0.047210734995736914,0.11584808896154651,,,,,,,,2.3298656625378708e-20,,,,,,,,
193,40.0,q0754,0.7103125,29.91126733,30.162486538922224,30.16248653892222,-0.2512192089222225,-0.6164543989136998,,,,,,,,3.866678396282873e-15,,,,,,,,
193,40.0,q0754,0.7165375,30.10119646,29.99762611295311,29.997626112840173,0.10357034704689028,0.2541461550969253,,,,,,,,1.1293557963358177e-10,,,,,,,,
193,40.0,q0754,0.7227625,29.88092684,29.832766267267296,29.83276568675813,0.04816057273270502,0.11817884883345385,,,,,,,,5.80509164758563e-07,,,,,,,,
193,40.0,q0754,0.7289875,29.6548675,29.66843039806203,29.667905260676086,-0.013562898062026818,-0.03328132513522509,,,,,,,,0.0005251373859412327,,,,,,,,
193,40.0,q0754,0.7352125,29.81926761,29.58664793000651,29.50304483459404,0.23261967999349054,0.5708139342572363,,,,,,,,0.08360309541247024,,,,,,,,
193,40.0,q0754,0.7414375,31.54623077,31.680564343466152,29.338184408511996,-0.13433357346615082,-0.32963451576922803,,,,,,,,2.342379934954156,,,,,,,,
193,40.0,q0754,0.7476625,40.79460352,40.7232149099688,29.173323982429952,0.07138861003119956,0.17517698138955798,,,,,,,,11.549890927538847,,,,,,,,
193,40.0,q0754,0.7538875,38.95332858,39.03114642283751,29.008463556347905,-0.07781784283751136,-0.19095335797355648,,,,,,,,10.022682866489603,,,,,,,,
193,40.0,q0754,0.7601125,30.53606715,30.37425228775488,28.843603130265866,0.16181486224511943,0.3970694918934376,,,,,,,,1.5306491574890146,,,,,,,,
193,40.0,q0754,0.7663375,28.79302672,28.71988162424696,28.67874270418382,0.07314509575304129,0.17948713487863163,,,,,,,,0.04113892006313923,,,,,,,,
193,40.0,q0754,0.7725625,28.2143123,28.514076865933603,28.51388227810177,-0.2997645659336037,-0.7355774508685646,,,,,,,,0.00019458783183289702,,,,,,,,
193,40.0,q0754,0.7787875,28.2467549,28.349022014000717,28.34902185201973,-0.10226711400071764,-0.2509482159442248,,,,,,,,1.6198098415940088e-07,,,,,,,,
193,40.0,q0754,0.7850125,28.23819145,28.184161425961413,28.184161425937685,0.05403002403858537,0.13258160526375498,,,,,,,,2.3730011555335102e-11,,,,,,,,
193,40.0,q0754,0.7912375,27.97066558,28.019300999855638,28.019300999855638,-0.04863541985563913,-0.11934405271654892,,,,,,,,6.11811207240478e-16,,,,,,,,
193,40.0,q0754,0.7974625,27.99010127,27.854440573773598,27.854440573773598,0.13566069622640242,0.3328910767104293,,,,,,,,2.7760192207227026e-21,,,,,,,,
193,40.0,q0947,0.8846125,26.67914037,26.748102465128355,26.74810246512143,-0.06896209512835583,-0.32071787023145987,,,,,,,,,6.92276374493849e-12,,,,,,,
193,40.0,q0947,0.8908375,26.80480747,26.65611835791278,26.65611835509819,0.1486891120872187,0.6914995152983912,,,,,,,,,2.81459134961208e-09,,,,,,,
193,40.0,q0947,0.8970625,26.6861997,26.56413478408518,26.564134245074946,0.1220649159148195,0.5676799666442573,,,,,,,,,5.39010232919717e-07,,,,,,,
193,40.0,q0947,0.9032875,26.30228408,26.47219875611984,26.472150135051706,-0.16991467611984135,-0.7902119699930157,,,,,,,,,4.862106813638076e-05,,,,,,,
193,40.0,q0947,0.9095125,26.1293545,26.382231870366077,26.380166025028462,-0.2528773703660754,-1.176041584911073,,,,,,,,,0.002065845337614732,,,,,,,
193,40.0,q0947,0.9157375,26.43326208,26.329526338151783,26.28818191500522,0.10373574184821521,0.4824375786512349,,,,,,,,,0.041344423146561345,,,,,,,
193,40.0,q0947,0.9219625,26.69334267,26.58594400810467,26.196197804981978,0.10739866189533132,0.49947250072186894,,,,,,,,,0.38974620312268965,,,,,,,
193,40.0,q0947,0.9281875,27.93241144,27.834797649730906,26.104213694958737,0.09761379026909367,0.453966586456732,,,,,,,,,1.7305839547721698,,,,,,,
193,40.0,q0947,0.9344125,29.39735079,29.631735379407655,26.012229584935493,-0.23438458940765372,-1.0900383201813273,,,,,,,,,3.6195057944721616,,,,,,,
193,40.0,q0947,0.9406375,29.78168071,29.486002145103424,25.920245474912253,0.2956785648965763,1.3750945273664184,,,,,,,,,3.565756670191169,,,,,,,
193,40.0,q0947,0.9468625,27.20187956,27.482887782562464,25.82826136488901,-0.28100822256246616,-1.3068680481649824,,,,,,,,,1.654626417673455,,,,,,,
193,40.0,q0947,0.9530875,26.20490138,26.097931883919852,25.73627725486577,0.10696949608014705,0.4974766050640317,,,,,,,,,0.36165462905408313,,,,,,,
193,40.0,q0947,0.9593125,25.84036636,25.68152665031459,25.644293144842525,0.1588397096854095,0.7387062893560682,,,,,,,,,0.037233505472065005,,,,,,,
193,40.0,q0947,0.9655375,25.47870237,25.554114626927255,25.55230903481928,-0.07541225692725462,-0.35071524996507736,,,,,,,,,0.0018055921079748783,,,,,,,
193,40.0,q0947,0.9717625,25.28764724,25.46036616788577,25.46032492479604,-0.17271892788577148,-0.803253535106256,,,,,,,,,4.124308973002235e-05,,,,,,,
193,40.0,q0947,0.9779875,25.21817585,25.368341258512782,25.3683408147728,-0.15016540851278037,-0.6983652383387832,,,,,,,,,4.4373998248585854e-07,,,,,,,
193,40.0,q0947,0.9842125,25.4617003,25.27635670699836,25.276356704749556,0.18534359300164027,0.8619663062424971,,,,,,,,,2.2488047730191558e-09,,,,,,,
193,40.0,q0947,0.9904375,25.21769642,25.184372594731684,25.184372594726316,0.03332382526831523,0.15497711094953182,,,,,,,,,5.368102138047579e-12,,,,,,,
193,40.0,q0947,0.9966625,25.2415834,25.09238848470308,25.092388484703072,0.14919491529692053,0.6938518238799369,,,,,,,,,6.0358106947425e-15,,,,,,,
193,40.0,q0947,1.0028875,25.27545606,25.00040437467983,25.00040437467983,0.2750516853201681,1.2791663384830398,,,,,,,,,3.1966587258677e-18,,,,,,,
193,40.0,q0947,1.0091125,24.5299598,24.908420264656588,24.908420264656588,-0.37846046465658745,-1.7600833322356646,,,,,,,,,7.974487114636493e-22,,,,,,,
193,40.0,q1532,1.4510875,22.18960911,21.578517497665423,21.161610442406875,0.611091612334576,1.4467707055417658,,,,,,,,,,0.4169070552585476,,,,,,
193,40.0,q1532,1.4573125,22.03726008,21.614063588217334,21.127051295898312,0.42319649178266516,1.001925529071059,,,,,,,,,,0.487012292319023,,,,,,
193,40.0,q1532,1.4635375,21.86723965,21.668824556630078,21.09249214938975,0.19841509336992047,0.4697514068770553,,,,,,,,,,0.5763324072403295,,,,,,
